mid,smiles,ref_smiles
1,COc1ccc2c(c1)CCN1Cc3cc(OC)c(OP=Cc4ccccc4)cc3CC21,0
2,Oc1cccc2c1CCC1C2CCCN1CCN1CCOCC1,0
3,COc1ccc2c(c1)CC(NCC1(SC)CC1)CC2,0
4,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4cccc(C(F)(F)F)c4)C3C2)n1C,0
5,CCCCNCCOc1ccccc1,0
6,CN1CCc2cc(Cl)c(O)cc2C2c3ccc(NC(=O)C4CC4)cc3CCC21,0
7,CN(C)Cc1cn(-c2ccc(F)cc2)c(=O)n(CCCN2CCN(c3ccccc3OCC(F)(F)F)CC2)c1=O,0
8,COc1cccc(CCc2ccccc2OCCCN2CCC(c3ccccc3)CC2)c1,0
9,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cccc(F)c4)CC3)CC2)cc(C(F)(F)F)n1,0
10,CCCN(CCC1=CC(C)(C)c2ccccc21)C1CCc2ccc(OC)cc2C1,0
11,O=c1ccc2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)nc2[nH]1,0
12,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0
13,COc1ccccc1N1CCN(CCNC2CCCc3c(OC)cccc32)CC1,0
14,CCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3cscc32)CC1,0
15,CCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1,0
16,O=C1c2ccccc2C(=O)N1CCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1,0
17,COc1ccc(N2CCN(CCCSc3ccc(C#N)cc3)CC2)cc1,0
18,CCCN(CCC)C1CCc2c(ccc(O)c2N=[N+]=[N-])C1,0
19,O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cccnc1,0
20,Cc1ccc(C(=O)NC2CC(CCN3CCN(c4nsc5ccccc45)CC3)C2)cc1,0
21,COc1ccccc1N1CCN(CCCCN(C(N)=O)c2ccc(N)cc2)CC1,0
22,O=C1CCc2cc(F)ccc2N1CCCCN1CCC2C(C1)c1cccc3c1N2CCO3,0
23,O=c1[nH]c2ccccc2n1CCCN1CCN(c2ccc(F)cc2)CC1,0
24,Cc1ccc(N2CCN(CCCCc3ccc4c(n3)N=CCC4)CC2)cc1C,0
25,O=C1CCc2cc(OCCCN3CCN(c4cccc5sccc45)CC3)ccc2N1,0
26,CCCN1CCCC(c2cccc(C#N)c2)C1,0
27,COc1cccc(N2CCN(CCC3CCC(NC(=O)N(C)C)CC3)CC2)c1,0
28,COc1ccccc1N1CCN(CCCc2noc3cc(F)ccc23)CC1,0
29,COC(C)CC(=O)NC1CCC(CCN2CCN(c3cccc4c3OCO4)CC2)CC1,0
30,Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,0
31,Cc1ccc(-c2ccccc2N2CCN(CCCC(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,0
32,CCN1CCCC1CNC(=O)c1cc(Br)cc(I)c1OC,0
33,Oc1cc2c(cc1O)C(COc1ccc(Cl)cc1)NCC2,0
34,COc1ccccc1N1CCN(CCCn2cc(C=O)c(-c3ccccc3)n2)CC1,0
35,COc1ccccc1N1CCN(CCCN2CC3CC(c4ccccc4)C3C2)CC1,0
36,O=S(=O)(NCCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1ccccc1F,0
37,Cc1ccc2[nH]cc(CCCN3CCN(c4cc(C5CC5)nc(C)n4)CC3)c2c1,0
38,O=C1CCc2ccccc2N1CCCCCN1CCN(c2ccc3ccccc3c2)CC1,0
39,CN1CCc2cccc3c2C1Cc1cccc(N)c1-3,0
40,CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21,0
41,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0
42,COc1ccccc1N1CCN(CCN2c3ccccc3Sc3ccccc32)CC1,0
43,O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,0
44,Cc1ccc(N2CCN(CCC3CCC(NC(=O)CC#N)CC3)CC2)c(Cl)c1Cl,0
45,CCN1CCCC1CNC(=O)c1cc(Br)cc(OC)c1O,0
46,Cc1ncoc1-c1nnc(SCCCN2CCc3nc(-c4cccc(F)c4)ncc3C2)n1C,0
47,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0
48,O=C(NCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccc2ccccc2c1,0
49,O=C1CCc2cnc(OCCCCN3CCN(c4cccc5sccc45)CC3)nc2N1,0
50,CC(C)(C)c1ccc(-c2nnc(SCCCN3CCN(c4nc5ccccc5s4)CC3)o2)cc1,0
51,O=C(NC1CCC(CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)C1=Cc2ccccc2OC1,0
52,Cn1cnc(-c2ccc3c(c2)c(C2CCN(CCC#N)CC2)cn3-c2ccc(F)cc2)n1,0
53,Cc1cc(C)nc(N2CCN(CCCCOc3ccc4c(n3)NC(=O)CC4)CC2)c1,0
54,COc1ccc2[nH]cc(CCCN3CCN(c4ccc(O)cc4)CC3)c2c1,0
