mid,smiles,ref_smiles
1,CC(C)(C)c1ccc(NCC2CCN(CCO)CC2)cc1,0
2,CC(C)(C)c1ccc(N2CCN(CCC3CCC(NC(=O)N=N)CC3)CC2)cc1,0
3,CCCCN(c1ccccc1)C1CCc2c(N)cccc2C1O,0
4,CCCCN(CCN)C1CCc2ccc(O)cc2C1,0
5,CCCCN(c1ccccc1)C1CCc2c(O)cccc2C1,0
6,CN(C)C(=O)c1ccccc1N1CCN(CCCCNc2ccccc2C(N)=O)CC1,0
7,CC(C)(C)c1ccc(NCC(=O)NN=Cc2ccc(O)cc2O)cc1,0
8,CC(C)CC(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC(C)(C)C)n3)cc2)CC1,0
9,CC(C)(C)c1ccc(NCC2CCN(C(=O)COc3ccccc3)CC2)cc1,0
10,CC(C)(C)c1ccccc1NCCCN1CCN(c2ncccn2)CC1,0
11,CC(C)(C)c1ccccc1NCC1CCC(C)(C)CC1,0
12,CC(C)(C)c1ccc(NC(=O)CN2CCC(C(=O)N3CCC(CCN4CCN(c5nsc6ccccc56)CC4)CC3)CC2)cc1,0
13,CC(C)(C)c1ccccc1NCC1CCN(CCCOc2ccc(C=O)cc2)CC1,0
14,CCCCN(c1ccccc1)C1CCN(CCCOc2ccccc2C(N)=O)CC1,0
15,CC(C)(C)c1ccc(NCCN2CCN(c3ccc(F)c(C#N)c3)CC2)cc1,0
16,CC(C)(C)c1ccc(NCC2NCCc3cc(O)c(O)cc32)cc1,0
17,CCCCc1ccc(NCC2CCN(c3ncnc4[nH]ccc34)CC2)cc1,0
18,CC(C)(C)c1ccccc1NCCN1CCN(c2cccc(Cl)c2Cl)C1=O,0
19,CC(C)(C)c1ccc(NCC2CCC(C(=O)N3CCN(c4ccc(F)cc4)CC3)CC2)cc1,0
20,CC(C)(C)c1ccccc1NCC1NCCc2cc(O)c(O)cc21,0
21,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5c4OCCC5)CC3)nc2[nH]1,0
22,c1ccc(OCc2cccc(OCCCN3CCN(c4ncccn4)CC3)c2)cc1,0
23,CCCN1CC(COc2ccccc2)CC2c3cccc4[nH]cc(c34)CC21,0
24,N#Cc1cccc(-c2ccc(C34CNCC3C4)cc2)c1,0
25,c1ccc(OCc2nnc(SCCCN3CCN(c4ccccc4)CC3)o2)cc1,0
26,N#Cc1cc(N2CCN(CCC3OCCc4cc(C(N)=O)ccc43)CC2)cc(C(F)(F)F)c1,0
27,NC(=O)c1ccccc1NC(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,0
28,N#Cc1cc(N2CCN(CCC3CCC(NC(=O)CC#N)CC3)CC2)cc(C(F)(F)F)c1,0
29,COc1cc2c(cc1COc1ccccc1)C1Cc3ccc(OC)c(OC)c3CN1CC2,0
30,c1ccc(OCC2CCC3CN(c4ncccn4)CCN3C2)cc1,0
31,O=C1C(COc2ccccc2)C2C=CC=CC2N1CCCN1CCN(c2ccccn2)CC1,0
32,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc(O)c5c4OCCC5)CC3)c2c1,0
33,c1ccc(OCc2cc(OCCCN3CCN(c4ncccn4)CC3)no2)cc1,0
34,CCCN1CCC(COc2ccccc2)C1,0
35,CCCN1CCN(c2ccc(COc3ccccc3)cc2)CC1,0
36,COc1ccc(N2CCN(CCCCOc3ccccc3)CC2)c(OC)c1,0
37,c1ccc(OCC2CCC3CN(c4ncccn4)CCN3C2)cc1,0
38,O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1ccco1,0
39,O=C(O)c1ccc2[nH]cc(CCCCN3CCN(c4ccc(O)cc4)CC3)c2c1,0
40,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0
41,NCC1NCCc2cc(O)c(O)cc21,0
42,Oc1cc2c(cc1O)C(c1c(Cl)[nH]c3ccccc13)NCC2,0
43,Oc1cc2c(cc1O)C(COc1ccc(Cl)cc1)NCC2,0
44,Oc1cc2c(cc1O)C(Cc1ccc(Cl)cc1Cl)NCC2,0
45,CC(C)NCC1NCCc2cc(O)c(O)cc21,0
46,Oc1cc2c(cc1O)C(c1ccccc1C(F)(F)F)NCC2,0
47,Cc1ccc(C2NCCc3cc(O)c(O)cc32)cc1,0
48,Oc1cc2c(cc1O)C(c1ccccc1F)NCC2,0
49,O=C1CCc2cnc(Nc3ccc(O)cc3)cc2N1CCc1ccccc1,0
50,CC(C)(C)NCC1NCCc2cc(O)c(O)cc21,0
51,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,0
52,Cn1cnc(-c2ccc3c(c2)CNCC3)c1,0
53,Cc1ccccc1C1NCCc2cc(O)c(O)cc21,0
54,NCCCN(c1ccccc1)C1Cc2ccccc2C1,0
55,CC(C)(C)NCC1NCCc2cc(O)c(O)cc21,0
56,N#CCC(C1CC1)n1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,0
57,COc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,0
58,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1O,0
59,Oc1cc2c(cc1O)C(COc1ccccc1Br)NCC2,0
60,Cc1c(F)c(F)cc(N2CCN(CCC3Cc4ccccc4NC3=O)CC2)c1F,0
61,Cc1ccc(NCCNCC(O)c2ccc(O)c(NC=O)c2)cc1,0
62,NC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccc(O)cc23)CC1,0
63,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5c(c4)OCCO5)CC3)c2c1,0
64,Nc1nc(N2CCN(CCCCO)CC2)nc2nc(-c3ccco3)nn12,0
65,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)C=Cc3cc(F)cc(F)c3)CC1)CC2,0
66,NC1(c2ccc(Cl)c(Cl)c2)CCN(CCCc2noc3ccccc23)CC1,0
67,NCCCCNC(=O)CC1CCSCC1,0
68,NC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,0
69,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0
70,NCC1(O)CCN(Cc2c[nH]c3ccccc23)CC1,0
71,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,0
