mid,smiles,ref_smiles
1,COc1ccc2c(c1)CCN1Cc3cc(OC)c(OP=Cc4ccccc4)cc3CC21,0
2,Nc1cccc2c1CCC(NCCCCCc1cccs1)C2,0
3,COc1ccc2c(c1)CC(NCC1CCSC1)CC2,0
4,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(C(F)(F)F)n3)C2)n1C,0
5,CCCCN1CCN(c2ccccc2-c2nc3ccccc3[nH]2)CC1,0
6,CN1CCc2cc(N)ccc2C(c2ccccc2)C1,0
7,CN(C)Cc1cncc(-c2ccc3[nH]cc(CCCCN4CCc5ccc(C(N)=O)cc5C4)c3c2)c1,0
8,Clc1cccc(N2CCN(CCCCC3NCCS3)CC2)c1Cl,0
9,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCc4[nH]c5ccc(C#N)cc5c4C3)CC2)cc(C(F)(F)F)n1,0
10,CCCN(CCC1=CCNCC1)C1CCc2ccc(OC)cc2C1,0
11,Fc1ccc(N2CCN(CCC3OCCc4cc(F)ccc43)CC2)cc1,0
12,c1ccc2c(c1)CCOC2CCN1CCN(c2ncccn2)CC1,0
13,COc1cc2c(cc1OC)CN1CCc3cc(OC)c(OC)c(OC)c3C1C2,0
14,CCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0
15,CCOc1ccccc1N1CCN(CCCn2c(O)ccc2O)CC1,0
16,Nc1nc(-c2ccc(CCN3CCN(CCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2)cs1,0
17,COc1ccc(C2CCCCCN(CCO)C2)cc1,0
18,Fc1ccc2c(C3CCN(CCN4CCc5sccc5C4)CC3)noc2c1,0
19,O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cc2ccccc2[nH]1,0
20,CNC(=O)c1cccc(N2CCN(CCC3OCCc4cc(C(N)=O)ccc43)CC2)c1,0
21,CCCN1CCC2c3cc(O)ccc3CCC21,0
22,CNC(=O)Oc1cc2c(cc1OC)CCOC2CCN1CCN(c2ccc(OC)cc2)CC1,0
23,CCCN(CCC)C1CCc2cccc(-c3ccsc3)c2C1,0
24,CN1CCN(C2=Nc3ccccc3Oc3ncccc32)CC1,0
25,CCN(CC)C(=S)SSC(=S)N(CC)CC,0
26,Cc1c(F)c(F)cc(N2CCN(CCCc3noc4cc(F)ccc34)CC2)c1F,0
27,N#Cc1ccc2[nH]cc(CCCN3CCN(c4ccc(Oc5nccc(C(F)(F)F)n5)c(F)c4)CC3)c2c1,0
28,CCCN(CCC)C1CCc2cccc(C(=O)COC)c2C1,0
29,CC(=O)N(CCN1CCN(c2cccc3cc(F)ccc23)CC1)c1cccc(O)c1,0
30,CNC1CCc2c(O)cccc2C1,0
31,COc1cccc2c1CCC(=O)N2CCCCN1CCN(c2cccc(C#N)n2)CC1,0
32,CN(C)C(=O)N(C)c1cc(OCCCCN2CCN(c3cccc4sccc34)CC2)n(C)n1,0
33,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ncc(-c5ccc(F)cc5)cc4C(N)=O)CC3)c2c1,0
34,CCCN(CCC1CCC(NS(=O)(=O)c2cccc(F)c2)CC1)C1CCc2nc(N)sc2C1,0
35,COc1ccc2c(c1Oc1ccncc1)OCC1C2=NOC1CN1CCN(CC(C)C)CC1,0
36,CCCN(CCC)C1Cc2c(O)cccc2CC1C,0
37,CCN1CCCC1CNC(=O)c1c(O)ccc(OC)c1OC,0
38,CNC(=O)c1ccc(O)c2[nH]c(CCCCN3CCN(c4ccccc4OC)CC3)nc12,0
39,C=CCN1CCCC1CNC(=O)c1c(OC)c(Cl)cc(OC)c1OC,0
40,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccccc4F)CC3)CC2)cc(C(F)(F)F)n1,0
41,N#CCC(=O)NC1CCC(CCN2CCN(c3ccc(F)c(C#N)c3F)CC2)CC1,0
42,COc1ccc2[nH]c(C3CCN(CCc4c[nH]c5ccccc45)CC3)cc2c1,0
43,C=CCN1CCCC1CNC(=O)c1cc(I)cc(OC)c1OC,0
44,CCN(CC)C(=O)NC1CC2c3cccc4[nH]c(Cl)c(c34)CC2N(C)C1,0
45,CNC(=O)Oc1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2n1,0
46,c1ccc(N2CCN(CCCc3ncc[nH]3)CC2)cc1,0
47,Cc1cccc(N2CCN(CCCCNC(=O)c3nc4ncccc4[nH]3)CC2)c1,0
48,COc1ccccc1N1CCN(CCCNS(=O)(=O)c2cccc3c(Cl)cccc23)CC1,0
49,CCCN(CCC)C1CCc2c(ccc(C(=O)O)c2O)C1,0
50,CNC(=O)c1ccc2c(c1)CCOC2CCN1CCN(c2ccc(C(=O)N(C)C)cc2)CC1,0
51,CCCN(CCC)C1CCc2ccc(CNS(=O)(=O)c3ccc(Cl)cc3)cc2C1,0
52,COc1ccccc1N1CCN(CCCNC(=O)C=Cc2ccc(N=O)cc2)CC1,0
53,COc1cc2c(cc1O)C1Cc3oc(CCCCCl)cc3CN1CC2,0
54,Nc1cccnc1N1CCN(CCCCN2C(=O)CC(c3ccccc3)CC2=O)CC1,0
55,COc1ccccc1N1CCN(CCCn2cc(-c3ccc(Oc4ccccc4)cc3)nn2)CC1,0
56,Cc1cnc(OCCCN2CCN(c3cccc4sccc34)CC2)nc1,0
57,CCCN(CCc1cccs1)C1CCc2ccc(O)cc2C1,0
58,N#CCCCC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3)CC2)CC1,0
59,O=C1C=c2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2=N1,0
60,O=C1CCC(N2Cc3c(CCCCN4CCN(c5ccc(F)cc5F)CC4)cccc3C2=O)C(=O)N1,0
61,COc1ccccc1N1CCN(CCCNC(=O)C2(c3cccc(Cl)c3)CC2)CC1,0
62,Cc1cccc(N2CCN(CCCCCCl)CC2)c1,0
63,Cc1cc(OCCN2CCN(c3cccc4cccc(F)c34)CC2)n(C(C)C)n1,0
64,Cn1c(SCCCN2CCC3(CC2)CCN(c2cccc(Cl)c2)CC3)nnc1-c1ccccc1,0
65,NCC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,0
66,CN1CCCC(CN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)C1,0
67,O=C(Nc1ccc2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2n1)C1CC1,0
68,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5c4OCCC5)CC3)nc2[nH]1,0
69,O=C(NC1CCC(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)CC1)c1cncnc1,0
70,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0
71,CCCC(=O)NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,0
72,O=C1c2ccccc2C(=O)N1CCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,0
73,c1ccc2c(c1)ncn2CCCCN1CCN(c2ccc3c(c2)OCCO3)CC1,0
74,CCN(CC)C(=S)SSC(=S)N(CC)CC,0
75,Cc1ccc(-c2nnc(SCCCN3CCN(c4nc5ccccc5o4)CC3)o2)cc1,0
76,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,0
77,Nc1ccc2[nH]cc(CCCN3CCN(c4ccccn4)CC3)c2c1,0
78,CCN(CC)C(=S)SSC(=S)N(CC)CC,0
79,O=C(CCCN1CCN(c2cccc3[nH]ccc23)CC1)c1ccc(F)cc1,0
80,Cc1ccc2cc(-c3nnc(SCCCN4CC5CC5(c5ccc(Br)cc5)C4)n3C)ccc2n1,0
81,C=CC=C(C=CC)SOc1c(OC)ccc2c1CN1CCc3cc(OC)ccc3C1C2,0
82,CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1,0
83,Fc1ccc2[nH]cc(C3CCN(CCc4cnn(-c5ccccn5)c4)CC3)c2c1,0
84,O=S1CNc2ccc(CCCCN3CCN(c4noc5ccccc45)CC3)cc21,0
85,CC(C)(C)c1nc(N2CCN(CCC3CCC(N=[N+]=[N-])CC3)CC2)cc(C(F)(F)F)n1,0
86,CCOc1ccccc1N1CCN(CCCSc2nc3sc(C)c(C)c3c(=O)n2N)CC1,0
87,O=C(NC1CCN(Cc2ccc(-c3ccsc3)cc2)C1)c1ccc(-c2ccccn2)cc1,0
88,COc1ccccc1N1CCN(CCCN2c3ccccc3Sc3cccc(O)c32)CC1,0
89,O=C1N(CCCCN2CCN(c3ccccn3)CC2)CSC12CCCCC2,0
90,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0
91,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0
92,CC(C)C(=O)Nc1cccc(C2CCN(CCCCC(=O)c3ccc(Cl)cc3)CC2)c1,0
93,Cc1ccc(-c2nc(CNC3CCN(Cc4ccccc4)C3)co2)cc1,0
94,Cn1c(SCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccncc1,0
95,O=C1c2ccn(CI)c2CCCN1CCCN1CCN(c2ncccn2)CC1,0
96,CCCc1cc(N2CCN(CCCCn3ccc(-c4ccc(C)cc4)nc3=O)CC2)nc(C(C)(C)C)n1,0
97,Cn1c(CN2CCC(c3ccc(F)cc3)CC2)nc2cnccc21,0
98,COc1ccccc1N1CCN(CCOCCO)CC1,0
99,COc1cccc(N2CCN(CCCn3cnc4c3c(=O)n(C)c(=O)n4C)CC2)c1,0
100,COc1ccccc1N1CCN(CCCNc2nc3ccccc3s2)CC1,0
101,CCCN(C(C)C)C1CCc2c(ccc(O)c2O)C1,0
