mid,smiles,ref_smiles
1,COc1ccc2c(c1)CCN1Cc3cc(OC)c(OP(C)C)cc3CC21,0
2,Nc1cccc2c1CCC(NCCc1ccsc1)C2,0
3,COc1ccc2c(c1)CC(NCC1CCSC1)CC2,0
4,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(C(F)(F)F)n3)C2)n1C,0
5,CCCCN(CCC)C1CCC2=C(CCCC2=NO)C1,0
6,CN1CCc2cc(Cl)c(O)cc2C2c3ccc(NCc4ccccc4)cc3CCC21,0
7,CN(C)Cc1ccc(CN2C3CCC2CC(O)(c2ccc(F)cc2)C3)cc1,0
8,Clc1cccc(N2CCN(CCN3CCC(Cc4ccccc4)CC3)CC2)c1Cl,0
9,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cccc(Cl)c4)CC3)CC2)cc(C(F)(F)F)n1,0
10,CCCN(CCC)C1Cc2c[nH]c3ccc(-c4ncco4)c(c23)C1,0
11,Fc1ccc(N2CCN(CCC3OCC4CCCCc5cccc3c54)CC2)cc1,0
12,c1ccc2c(c1)CC2CCCCN1CCN(c2nccs2)CC1,0
13,COc1cc2c3c(c1)N(C)CCN3C1CCN(CCCC(=O)c3ccc(F)cc3)CC21,0
14,CCCCN1CCN(c2cccc3sccc23)CC1,0
15,CCOc1ccccc1N1CCN(CCCc2cc(-c3ccc(C)c(C)c3)no2)CC1,0
16,Nc1nc(-c2ccc(CCN3CCC(c4cccc5cc(F)ccc45)CC3)cc2)cs1,0
17,COc1ccc(C2CC2CN2CCN(c3ccc(Br)c(OC)c3)CC2)cc1,0
18,Fc1ccc(OCC2CCC3CN(c4cccnn4)CCN3C2)cc1,0
19,O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cc2ccccc2[nH]1,0
20,CNC(=O)c1cccc(N2CCN(CCCCNC(=O)C3=Cc4ccccc4SC3)CC2)c1,0
21,COc1ccccc1N1CCN(CCCCN(C(N)=O)c2cc3ccc(Br)cn3n2)CC1,0
22,O=C1CCc2cc(F)c(OCCCN3CCC(Cc4ccccc4)CC3)cc2N1,0
23,O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1,0
24,C#CCN1CCCC2c3cccc(OC)c3CCC21,0
25,O=C1CCc2cc(OCCCN3CCN(c4ccccc4)CC3)ccc2N1,0
26,CCCN1CCCC(c2cccc(C=O)c2)C1,0
27,COc1cccc(N2CCN(CCC3CCC(NC(=O)CCC#N)CC3)CC2)c1,0
28,COc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc3c(c2)NC(=O)CO3)CC1,0
29,C1=C(c2ccccc2)CCN(CCC2CC=C(c3ccccc3)O2)C1,0
30,N#CCC(=O)NC1CCC(CCN2CCN(c3ccc(F)c(C#N)c3F)CC2)CC1,0
31,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0
32,CCN1CCCC1CNC(=O)c1cc(Br)cc(OC)c1OC,0
33,Oc1cc2c(cc1O)C1c3cc(Cc4ccccc4)ccc3CNC1CC2,0
34,COc1ccccc1N1CCN(CCCNC(=O)NC(C)c2ccccc2)CC1,0
35,COc1ccccc1N1CCN(CCCN2CC3CC(C2)c2cccc(=O)n2C3)CC1,0
36,O=S(=O)(NCCCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1)c1ccccc1,0
37,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,0
38,O=C1CCc2cccc(N3CCN(Cc4cncc(-c5ccc(F)cc5)c4)CC3)c2N1,0
39,CN1CCc2cccc3c2C1Cc1ccc(Cl)cc1-3,0
40,CCCN1CC(Cn2cncn2)OC2Cc3c(O)cccc3CC21,0
41,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0
42,COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3C(C)(C)C2=O)CC1,0
43,O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2ccccc2)CC1,0
44,Cc1ccc(OCCCNCCOc2ccc(C)cc2)cc1,0
45,CCN1CCCC1CNC(=O)c1cc(Br)cc(OC)c1OCCF,0
46,Cc1noc2cc3c(cc12)CCN(CCCSc1nnc(-c2ccc(F)c(F)c2)n1C)CC3,0
47,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0
48,O=C(NCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccc2ccccc2c1,0
49,c1ccc(N2CCN(Cc3csc(-c4ccsc4)n3)CC2)cc1,0
50,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0
51,O=C(NC1CCC(CCN2CCC(c3coc4cc(F)ccc34)CC2)CC1)c1ccc(-n2cccc2)cc1,0
52,Cn1cnc(SCCCN2CCN(c3cc(C(C)(C)C)nc(C(C)(C)C)n3)CC2)n1,0
53,Cc1cc(C(=O)Nc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc2)no1,0
54,CCCCCN(CCC)C1CCc2cccc(OC)c2C1C,0
55,CC(C)(C)OC(=O)NCCCNCCOc1ccccc1,0
56,Fc1ccc(-c2cc(C3CCN(Cc4ccccc4)CC3)n(-c3ccccn3)n2)cc1,0
57,COc1ccccc1N1CCN(CCCCNc2ccccn2)CC1,0
58,O=C1COc2cc(CCCCN3CCN(c4ccccc4)CC3)ccc2N1,0
59,COc1cccc2c1CCC(C)C2,0
60,Cc1c(C(=O)CCCCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)cc(-c2ccccc2)n1C,0
61,O=C(CCCN1CCN(c2ccc(F)cc2)CC1)NC1c2ccccc2CCc2ccccc21,0
62,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0
63,O=C1CCCc2cc(OCCCN3CCN(c4ccc(Cl)cc4)CC3)ccc21,0
64,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0
65,Oc1cc2c(c(Cl)c1O)CCNCC2c1cc(Cl)c(O)c(Cl)c1,0
66,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0
