mid,smiles,ref_smiles
1,COc1ccc2c(c1)CCN1Cc3cc(OC)c(OP=Cc4ccccc4)cc3CC21,0
2,Nc1cccc2c1CCC(NCCc1ccsc1)C2,0
3,COc1ccc2c(c1)CC(NCC1(SC)CC1)CC2,0
4,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(C(F)(F)F)c3F)C2)n1C,0
5,CCCCNCCOc1ccccc1,0
6,CN1CCc2cc(N)ccc2Cc2ccccc2CC1,0
7,CN(C)Cc1cn(-c2ccc(F)cc2)c(=O)n(CCCN2CCN(c3ccccc3OCC(F)(F)F)CC2)c1=O,0
8,Clc1cccc(N2CCN(CCCCCn3ncc4ccccc43)CC2)c1Cl,0
9,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cccc(F)c4)CC3)CC2)cc(C(F)(F)F)n1,0
10,CCCN(CCC1=CC1)C1COc2cccc(OC)c2C1,0
11,Fc1ccc(N2CCN(CCC3OCCc4cc(F)ccc43)CC2)cc1,0
12,c1ccc2c(c1)CCN(CC1CC1)C1CCN(CC3CC3c3ccccc3)CC21,0
13,COc1ccccc1N1CCN(CCNC2CCCc3c(OC)cccc32)CC1,0
14,CCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3cscc32)CC1,0
15,CCOc1ccccc1N1CCN(CCCn2c(O)ccc2O)CC1,0
16,Nc1nc(-c2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc2)cs1,0
17,COc1ccc(N2CCN(CCCSc3ccc(Br)cc3)CC2)cc1,0
18,Fc1ccc(OCC2CCC3CN(c4ccc(F)cc4)CCN3C2)cc1,0
19,O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cccnc1,0
20,CNC(=O)c1cccc(COC(=O)C2C(C)=NC(C)=C(CCCN3CCC(c4noc5cc(F)ccc45)CC3)C2C)c1,0
21,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)nc2[nH]1,0
22,Cc1cccc(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,0
23,CC(C)(C)c1nc(N2CCN(CCC3CCN(C(=O)C4(O)CC4)CC3)CC2)cc(C(F)(F)F)n1,0
24,NCCN1CCN(c2ccccc2-c2ccccc2)CC1,0
25,COc1ccccc1N1CCN(CCCCCN(C(N)=O)c2ccc3ccc(C)nc3c2)CC1,0
26,Cc1ccc2c(N3CCN(CCc4cccc(N)c4)CC3)cccc2n1,0
27,O=C1NCc2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,0
28,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0
29,COc1cc(C(C)O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,0
30,Cc1cccc(N2CCN(CCCCCC=C3Oc4ccc(C#N)cc4NC3=O)CC2)c1,0
31,O=C(NCCN1CCC(c2noc3cc(F)ccc23)CC1)c1coc2ccccc12,0
32,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5c(c4)OCC(C(N)=O)C5)CC3)c2c1,0
33,CC(C)(C)OC(=O)NC1CCC(CCN2CCN(c3cccc(C#N)c3)CC2)CC1,0
34,CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1,0
35,CCc1ccc(N2CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)cc1,0
36,COc1ccc(N2CCN(CCC3OCCc4cc(C(=O)NO)ccc43)CC2)cc1,0
37,CC(C)C(=O)Nc1cccc(C2CCN(CCCOc3ccc(Cl)c(C#N)c3)CC2)c1,0
38,O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cccs1,0
39,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,0
40,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0
41,CCCCN1CCC(c2c[nH]c3ccccc23)CC1,0
42,COc1ccc(N2CCN(CCCOc3ccc(F)cc3C(N)=O)CC2)cc1,0
43,O=C(NCCCCN1CCN(c2csc3cc(C(F)(F)F)ccc23)CC1)c1cccnc1,0
44,O=C1NCN(c2ccccc2)C12CCN(Cc1ccccc1Cl)CC2,0
45,Cn1cc(CCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c2ccccc21,0
46,O=C1CC(c2ccccc2)c2ccc(C(=O)CCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0
47,O=C1Cc2ccccc2N1CCCN1CCC(NS(=O)(=O)c2cccc(Cl)c2)C1,0
48,COc1ccccc1N1CCN(CCCN2C(=O)CNC2=O)CC1,0
49,CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,0
50,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,0
51,O=C(Nc1ccc(CCN2CCN(c3nsc4ccccc34)CC2)cc1)C1CNC1,0
52,O=C(NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1)C1C=CC=CC1,0
53,CN1CCN(C2=Nc3ccccc3Nc3ccccc32)CC1,0
54,Cc1cccc(N2CCN(CCCC(=O)c3ccc4c(c3)CCC(O)N4)CC2)c1C,0
55,COc1ccccc1N1CCN(CCCNC(=O)c2cc(-c3ccccc3)n(C)c2C)CC1,0
56,O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1csc2ccccc12,0
57,CCCN1CCN(c2cccc(S(C)(=O)=O)c2)CC1,0
58,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccc(F)cc4F)CC3)CC2)cc(C(F)(F)F)n1,0
59,Cc1ccc(-c2nc(CNC3CCN(Cc4ccccc4)C3)co2)cc1,0
60,COc1ccc(S(=O)(=O)Nc2cc(Br)cc(Cl)c2C)cc1N1CCNCC1,0
61,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0
62,CN1CCc2c(sc3ncn(CCCN4CCN(c5cccc6ccccc56)CC4)c(=N)c23)C1,0
63,COc1ccc(S(=O)(=O)Nc2cc(Br)ccc2Br)cc1N1CCNCC1,0
64,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0
65,Clc1ccc2c(c1)C(N1CCN(CC3COc4ccccc4O3)CC1)=Nc1ccccc1O2,0
66,C1=CC(CN2CCN(c3cccc4[nH]ccc34)CC2)=CCC=C1c1nnc(C2CCC2)o1,0
67,N#Cc1cccc2[nH]cc(CCCCN3CCN(c4ccc(OCCN5CCOCC5)c5c4OCCO5)CC3)c12,0
68,Nc1ccc2c(c1)C(O)C(CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,0
69,O=C1c2ccccc2C(=O)N1CCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,0
70,COc1ccccc1N1CCN(CCC2CCc3c(OC)cccc3C2=O)CC1,0
71,CN(C)CCCCCCN1c2ccccc2Sc2ccccc21,0
72,O=c1oc2ccccc2n1CCCCN1CCN(c2ccc(F)cc2)CC1,0
73,CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1,0
74,COc1ccc(N2CCN(CCC3OCCc4cc(F)ccc43)CC2)cc1,0
75,O=S(=O)(NC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(F)cc1,0
76,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0
77,CCCNC(=O)Oc1c(OC(=O)CC)ccc2c1-c1cccc3c1C(C2)N(CCC)CC3,0
78,O=c1c(CCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)coc2cc(Cl)ccc12,0
79,c1cc2c(c3c1CC1c4cc5c(cc4CCN1C3)OCO5)OCO2,0
80,COc1ccccc1N1CCN(CCCN2CC3CCCN3C2)CC1,0
81,C=CCOc1c(OC)cc2c3c1-c1cc4c(cc1CC3N(C)CC2)OCO4,0
82,CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1,0
83,Fc1ccc(OCC2CCC3CN(c4ccccc4)CCN3C2)cc1,0
84,O=S(=O)(O)OC1CCCc2ccc(N=CN3CCc4ccccc43)cc21,0
85,CC(C)(C)c1nc(N2CCN(CCC3CCC(NS(=O)(=O)c4cccnc4)CC3)CC2)cc(C(F)(F)F)n1,0
86,CCOc1ccccc1N1CCN(CCCSc2nc3sc(C)c(C)c3c(=O)n2N)CC1,0
87,O=C1NCN(c2ccccc2)C12CCN(Cc1nc3ccccc3s1)CC2,0
88,COc1ccccc1N1CCN(CCN2c3ccccc3Sc3cccc(O)c32)CC1,0
89,O=C1N(CCCCN2CCN(c3ccccc3)CC2)CSC1(c1ccc(F)cc1)c1ccc(F)cc1,0
90,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,0
91,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0
92,CC(C)C(=O)Nc1cccc(C2CCN(CCCCC(=O)c3ccc4ccccc4c3)CC2)c1,0
93,Cc1ccc(-c2nc(CN3CCN(c4ccc(F)cc4)CC3)co2)cc1,0
94,Cn1c(SCCCN2CCC3(CC3c3ccc(Br)cc3)C2)nnc1-c1ccccc1,0
95,O=C1c2ccccc2CN1CCCCN1CCN(c2ccc(Cl)cc2)CC1,0
96,CCCc1cc(N2CCN(CCCCn3ccccc3=O)CC2)nc(C(C)(C)C)n1,0
97,Cn1c(SCCCN2CCc3ccc(S(C)(=O)=O)cc3CC2)nnc1-c1cccnc1,0
98,COc1ccccc1N1CCN(CCOCCO)CC1,0
99,COc1cccc(N2CCN(CCC3OCCc4cc(C)ccc43)CC2)c1,0
100,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3ccsc3c2=O)CC1,0
101,CCCN(CCc1ccccc1)C1CCc2c(O)cccc2C1,0
102,O=S(=O)(NC1CCC(N2CCN(c3ccccc3OCC3CC3)CC2)CC1)c1ccc(F)c(F)c1,0
103,COc1cccc2c1CCC(NCCc1cscn1)C2,0
104,Fc1ccc(N2CCN(CCCOc3ccc4c(c3)OCO4)CC2)cc1,0
105,CCCN1CCN(c2ccc(S(=O)(=O)O)c(O)c2)CC1,0
106,COc1ccc2c(c1)C(=CCCN1CCC(c3ccccc3)CC1)CCC2(C)C,0
107,CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1,0
108,COc1ccc(S(=O)(=O)Nc2cc(Cl)cc(C)c2Br)cc1N1CCNCC1,0
109,N#Cc1ccc(OCCCCN2CCN(c3ccc(Cl)cc3C#N)CC2)cc1,0
110,O=C1Cc2c(cccc2N2CCN(CCC3=Cc4ccccc4CC3)CC2)N1,0
111,O=C1CCc2ccccc2N1CCCCCN1CCN(c2ccc3ncsc3c2)CC1,0
112,O=C1C2CCC(O)CC2C(=O)N1CCCCN1CCN(c2ccccc2)CC1,0
113,Cc1ccc2c(C(=O)NCCCCN3CCN(c4ccc5c(c4)CCCO5)CC3)c[nH]c2c1,0
114,COc1ccccc1N1CCN(CCNC(=O)c2cc(=O)[nH]n2-c2ccc(F)cc2)CC1,0
115,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0
116,CC1(C)C(=O)Nc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,0
117,CCCN1CCN(c2ccc(N3CCC(OC)CC3)cc2C2CCC(C)(C)CC2)CC1,0
118,COc1ccc2[nH]cc(CCCN3CCC(c4cccc(NC(=O)C(C)C)c4)CC3)c2c1,0
119,COc1cc(C=O)ccc1OCCCN1CCN(c2ccccc2OC)CC1,0
120,Cn1c(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccccn1,0
121,CN1CCc2cccc3c2C1Cc1cc(O)c(O)cc1-3,0
122,O=C1c2ccccc2CC1CCN1CCN(c2ccc(Cl)cc2)CC1,0
123,COc1cc2c(cc1O)C1Cc3ccc(OC)c(OCc4ccccc4)c3CN1CC2,0
